hs_contact_id,user_id,email,first_name,last_name,country,lifecycle_stage,lead_source,plan,created_date,last_activity_date,industry,company_size,subscribed_to_marketing
hs_c_97061b4409,usr_04076,tyler.davis68@labs.dev,Tyler,Davis,Brazil,customer,Referral,pro,2025-03-24,2025-04-01,Real Estate,11-50,False
hs_c_037e84a73d,usr_04077,aaron.smith27@digital.com,Aaron,Smith,United States,customer,Referral,pro,2025-03-24,2025-05-14,Healthcare,51-200,True
hs_c_a63e43edf5,usr_04078,adam.thomas51@outlook.com,Adam,Thomas,United States,customer,Paid Search,pro,2025-03-24,2025-05-04,E-commerce,1-10,False
hs_c_833ee4fd21,usr_04079,jennifer.king23@yahoo.com,Jennifer,King,Brazil,customer,Paid Social,pro,2025-03-24,2025-05-04,Finance,1-10,True
hs_c_77e3da5741,usr_04083,ryan.singh2@techcorp.com,Ryan,Singh,United States,lead,Direct,free,2025-03-24,2025-05-06,E-commerce,1-10,True
hs_c_d625162714,usr_04084,natalie.allen43@outlook.com,Natalie,Allen,United Kingdom,customer,Paid Search,pro,2025-03-24,2025-04-23,E-commerce,11-50,True
hs_c_ee1f0c380d,usr_04085,eric.martin52@works.io,Eric,Martin,United States,lead,Paid Search,free,2025-03-25,2025-03-27,Education,51-200,False
hs_c_a644a959e2,usr_04086,lucas.miller34@startup.ai,Lucas,Miller,United States,lead,Paid Social,free,2025-03-25,2025-05-03,Finance,11-50,False
hs_c_a03f8801b3,usr_04088,elijah.carter96@techcorp.com,Elijah,Carter,Italy,customer,Paid Search,business,2025-03-25,2025-03-29,Education,51-200,True
hs_c_48db25e327,usr_04090,richard.adams74@digital.com,Richard,Adams,United States,customer,Paid Social,pro,2025-03-25,2025-04-23,Marketing,1-10,True
hs_c_f381b9e54c,usr_04094,emma.king21@outlook.com,Emma,King,Germany,customer,Direct,pro,2025-03-26,2025-05-19,Education,1-10,True
hs_c_8fa2e17629,usr_04096,jackson.moore1@ventures.co,Jackson,Moore,United States,customer,Referral,pro,2025-03-26,2025-05-06,Media,51-200,True
hs_c_e971b99191,usr_04097,justin.johnson11@startup.ai,Justin,Johnson,Italy,lead,Referral,free,2025-03-26,2025-04-09,Real Estate,51-200,True
hs_c_74f2c86e13,usr_04098,elijah.singh62@labs.dev,Elijah,Singh,United States,lead,Direct,free,2025-03-26,2025-03-28,Healthcare,11-50,True
hs_c_1d66865242,usr_04099,robert.taylor39@techcorp.com,Robert,Taylor,UAE,customer,Referral,business,2025-03-27,2025-04-09,Marketing,11-50,True
hs_c_695a36d9ac,usr_04101,david.chen83@works.io,David,Chen,United States,lead,Referral,free,2025-03-27,2025-05-26,Healthcare,51-200,True
hs_c_34cf305cd6,usr_04102,thomas.mitchell49@startup.ai,Thomas,Mitchell,Netherlands,customer,Referral,pro,2025-03-27,2025-04-06,Healthcare,51-200,True
hs_c_b7a637ee3e,usr_04104,ryan.white99@company.io,Ryan,White,United States,customer,Paid Social,pro,2025-03-28,2025-04-20,Education,51-200,True
hs_c_af9a89b457,usr_04106,madison.smith7@digital.com,Madison,Smith,Australia,lead,Paid Search,free,2025-03-28,2025-04-04,Media,11-50,True
hs_c_7c9f5ac15e,usr_04108,logan.davis15@gmail.com,Logan,Davis,United States,customer,Paid Search,pro,2025-03-28,2025-05-04,Marketing,11-50,True
hs_c_e5a8271948,usr_04110,joseph.jones62@works.io,Joseph,Jones,United States,customer,Paid Search,pro,2025-03-28,2025-04-20,Consulting,1-10,True
hs_c_41d5ee7010,usr_04111,noah.green52@startup.ai,Noah,Green,Sweden,customer,Referral,business,2025-03-28,2025-05-12,Finance,1-10,True
hs_c_6b93efda13,usr_04113,logan.white20@startup.ai,Logan,White,UAE,lead,Paid Search,free,2025-03-29,2025-04-02,E-commerce,1-10,True
hs_c_2adb2da078,usr_04115,eric.nguyen96@labs.dev,Eric,Nguyen,United States,lead,Paid Search,free,2025-03-29,2025-04-20,Real Estate,11-50,False
hs_c_06bf8ae877,usr_04117,patricia.taylor81@techcorp.com,Patricia,Taylor,Italy,customer,Paid Social,pro,2025-03-29,2025-05-27,Marketing,1-10,True
hs_c_7007f0cd8a,usr_04118,mason.anderson95@company.io,Mason,Anderson,United States,customer,Paid Search,business,2025-03-29,2025-04-19,Finance,11-50,False
hs_c_8182143907,usr_04119,james.allen14@labs.dev,James,Allen,United States,customer,Direct,business,2025-03-29,2025-04-05,Finance,11-50,True
hs_c_126d1b147e,usr_04120,grace.nguyen33@outlook.com,Grace,Nguyen,Spain,customer,Paid Search,pro,2025-03-29,2025-04-17,Media,51-200,True
hs_c_d3f809ad45,usr_04121,oliver.kumar16@techcorp.com,Oliver,Kumar,United States,customer,Referral,pro,2025-03-29,2025-04-21,Legal,11-50,True
hs_c_81303bfe61,usr_04122,oliver.wright92@works.io,Oliver,Wright,United States,lead,Paid Social,free,2025-03-29,2025-04-08,E-commerce,11-50,False
hs_c_a3af635096,usr_04123,karen.green16@gmail.com,Karen,Green,United States,customer,Referral,pro,2025-03-29,2025-04-24,Media,1-10,True
hs_c_03853880c4,usr_04124,evelyn.baker10@gmail.com,Evelyn,Baker,United States,customer,Paid Social,pro,2025-03-30,2025-04-09,Media,11-50,False
hs_c_5369bf02d6,usr_04126,harper.moore70@labs.dev,Harper,Moore,India,customer,Referral,business,2025-03-30,2025-05-17,Education,51-200,True
hs_c_8f633423d5,usr_04128,harper.martin55@digital.com,Harper,Martin,Italy,customer,Paid Search,pro,2025-03-30,2025-04-28,Media,11-50,True
hs_c_b65231ccb1,usr_04129,kevin.martin55@company.io,Kevin,Martin,United States,customer,Referral,pro,2025-03-30,2025-05-02,Media,1-10,False
hs_c_ecc31d7142,usr_04130,tyler.scott6@ventures.co,Tyler,Scott,Sweden,customer,Paid Search,business,2025-03-31,2025-05-21,Media,1-10,True
hs_c_06cc668484,usr_04131,logan.wilson69@works.io,Logan,Wilson,United States,lead,Paid Search,free,2025-03-31,2025-04-12,E-commerce,11-50,True
hs_c_f6f8fdb4e8,usr_04132,justin.garcia45@company.io,Justin,Garcia,United States,customer,Paid Social,pro,2025-03-31,2025-04-18,Marketing,1-10,True
hs_c_beae8b5588,usr_04133,evelyn.smith25@techcorp.com,Evelyn,Smith,United States,lead,Paid Social,free,2025-03-31,2025-04-27,SaaS,51-200,True
hs_c_b1cde9a465,usr_04135,joseph.carter41@company.io,Joseph,Carter,United States,customer,Referral,pro,2025-03-31,2025-05-07,Media,51-200,True
hs_c_647bcdcc89,usr_04136,logan.jones3@works.io,Logan,Jones,United States,lead,Paid Social,free,2025-03-31,2025-04-30,E-commerce,51-200,True
hs_c_57fbe54180,usr_04137,ella.smith87@labs.dev,Ella,Smith,United States,customer,Paid Social,pro,2025-03-31,2025-04-22,E-commerce,11-50,True
hs_c_85ccbc688b,usr_04140,brandon.nguyen19@outlook.com,Brandon,Nguyen,United States,customer,Referral,pro,2025-03-31,2025-04-04,Legal,51-200,False
hs_c_997ce07a8f,usr_04141,mason.nguyen17@outlook.com,Mason,Nguyen,United States,lead,Paid Social,free,2025-03-31,2025-05-27,Consulting,1-10,True
hs_c_50f02047c3,usr_04142,brandon.anderson81@techcorp.com,Brandon,Anderson,United States,lead,Referral,free,2025-04-01,2025-05-18,Consulting,11-50,True
hs_c_dd61d150e1,usr_04143,brandon.baker75@outlook.com,Brandon,Baker,United States,customer,Paid Social,business,2025-04-01,2025-05-01,Media,51-200,True
hs_c_96730e501f,usr_04144,amelia.kim80@startup.ai,Amelia,Kim,United States,lead,Paid Social,free,2025-04-01,2025-05-11,Finance,11-50,True
hs_c_61ae03afb1,usr_04145,ella.king49@techcorp.com,Ella,King,France,customer,Paid Social,pro,2025-04-01,2025-04-16,Healthcare,51-200,True
hs_c_d7b9e107e6,usr_04148,richard.singh19@startup.ai,Richard,Singh,United States,lead,Paid Search,free,2025-04-01,2025-04-25,SaaS,1-10,True
hs_c_57c139aea9,usr_04152,kevin.chen32@company.io,Kevin,Chen,United States,lead,Organic Search,free,2025-04-02,2025-05-09,Healthcare,11-50,True
hs_c_c6f68b7c41,usr_04154,richard.baker1@company.io,Richard,Baker,United States,lead,Paid Search,free,2025-04-02,2025-04-13,Legal,11-50,False
hs_c_967afb3873,usr_04156,mason.patel70@outlook.com,Mason,Patel,United States,lead,Organic Search,free,2025-04-02,2025-05-20,E-commerce,11-50,True
hs_c_f193aaf29a,usr_04157,ethan.taylor62@gmail.com,Ethan,Taylor,Australia,customer,Organic Search,business,2025-04-02,2025-04-27,Education,51-200,False
hs_c_5c4bd3d3d7,usr_04158,mia.jones13@yahoo.com,Mia,Jones,United States,customer,Referral,pro,2025-04-02,2025-05-12,Media,1-10,True
hs_c_2034ca4265,usr_04159,karen.wang51@works.io,Karen,Wang,Italy,customer,Organic Search,pro,2025-04-02,2025-04-14,Legal,1-10,True
hs_c_c9e34d6cc6,usr_04161,john.harris39@ventures.co,John,Harris,United States,customer,Paid Search,business,2025-04-02,2025-05-19,Healthcare,11-50,True
hs_c_2ab3e26d60,usr_04162,thomas.flores39@labs.dev,Thomas,Flores,United States,customer,Paid Search,pro,2025-04-03,2025-05-20,Marketing,51-200,True
hs_c_0746b90775,usr_04163,elijah.garcia42@gmail.com,Elijah,Garcia,United States,customer,Referral,pro,2025-04-03,2025-04-29,E-commerce,51-200,False
hs_c_00d1a488b4,usr_04165,james.harris44@yahoo.com,James,Harris,United States,customer,Paid Social,business,2025-04-03,2025-04-28,Marketing,51-200,False
hs_c_bb9befbb47,usr_04166,elijah.mitchell71@outlook.com,Elijah,Mitchell,United States,customer,Paid Social,pro,2025-04-03,2025-04-11,Marketing,51-200,True
hs_c_b3e4706199,usr_04167,nathan.green25@outlook.com,Nathan,Green,Sweden,customer,Paid Social,pro,2025-04-03,2025-05-23,Education,51-200,False
hs_c_0ba0a23263,usr_04169,david.davis9@company.io,David,Davis,United States,lead,Paid Search,free,2025-04-04,2025-06-02,Real Estate,1-10,True
hs_c_278a2c0780,usr_04172,olivia.moore78@yahoo.com,Olivia,Moore,United Kingdom,customer,Paid Search,pro,2025-04-04,2025-04-21,E-commerce,1-10,True
hs_c_36896476d4,usr_04178,harper.wright82@works.io,Harper,Wright,United States,customer,Referral,pro,2025-04-04,2025-04-27,Real Estate,51-200,True
hs_c_7d16d2bce4,usr_04179,oliver.nguyen44@company.io,Oliver,Nguyen,United States,lead,Paid Search,free,2025-04-05,2025-05-01,Real Estate,11-50,True
hs_c_804e03640e,usr_04180,michael.kumar90@labs.dev,Michael,Kumar,United Kingdom,lead,Paid Search,free,2025-04-05,2025-06-03,SaaS,1-10,True
hs_c_68b50a4fe1,usr_04181,john.scott58@works.io,John,Scott,United States,lead,Paid Search,free,2025-04-05,2025-04-12,SaaS,51-200,False
hs_c_9fd90d9a45,usr_04184,ryan.lee31@company.io,Ryan,Lee,Australia,customer,Paid Social,pro,2025-04-06,2025-04-08,Media,11-50,False
hs_c_37ce3d8a17,usr_04185,aiden.thompson59@works.io,Aiden,Thompson,United States,customer,Referral,pro,2025-04-06,2025-05-27,Education,11-50,False
hs_c_09fd35cc1f,usr_04186,nathan.carter50@gmail.com,Nathan,Carter,United States,customer,Paid Social,pro,2025-04-06,2025-04-17,Finance,1-10,True
hs_c_916a5d5aeb,usr_04187,charles.king87@labs.dev,Charles,King,UAE,customer,Paid Social,pro,2025-04-06,2025-05-13,E-commerce,1-10,True
hs_c_c2616e5954,usr_04189,sarah.nguyen43@labs.dev,Sarah,Nguyen,United States,customer,Paid Search,business,2025-04-06,2025-05-02,Media,11-50,False
hs_c_3fad638022,usr_04190,victoria.wright39@gmail.com,Victoria,Wright,United States,customer,Referral,pro,2025-04-06,2025-04-26,Legal,11-50,True
hs_c_b75f646511,usr_04191,harper.allen15@company.io,Harper,Allen,Spain,customer,Paid Social,business,2025-04-06,2025-05-27,Legal,1-10,True
hs_c_663ef61354,usr_04193,john.roberts75@startup.ai,John,Roberts,Singapore,customer,Paid Social,business,2025-04-06,2025-04-22,Finance,11-50,False
hs_c_b5cd9da461,usr_04194,isabella.davis7@outlook.com,Isabella,Davis,United States,customer,Referral,pro,2025-04-06,2025-04-13,Media,51-200,False
hs_c_96580f4a8d,usr_04195,ethan.allen87@techcorp.com,Ethan,Allen,France,customer,Paid Search,pro,2025-04-06,2025-04-14,Healthcare,11-50,True
hs_c_234bb890ad,usr_04196,liam.roberts73@works.io,Liam,Roberts,United States,lead,Paid Search,free,2025-04-06,2025-05-30,Media,1-10,True
hs_c_063c03a61e,usr_04197,david.baker65@techcorp.com,David,Baker,Canada,customer,Paid Search,pro,2025-04-07,2025-04-15,Healthcare,11-50,True
hs_c_fdb0e97c08,usr_04198,kevin.johnson2@digital.com,Kevin,Johnson,United States,customer,Referral,business,2025-04-07,2025-05-08,Real Estate,51-200,True
hs_c_7fa120fb7b,usr_04199,kevin.baker95@startup.ai,Kevin,Baker,Italy,customer,Referral,pro,2025-04-07,2025-04-19,Education,1-10,False
hs_c_bfbe258203,usr_04201,natalie.nelson80@gmail.com,Natalie,Nelson,Netherlands,customer,Paid Social,business,2025-04-07,2025-05-04,Media,11-50,True
hs_c_9e8985a011,usr_04202,tyler.roberts60@startup.ai,Tyler,Roberts,Sweden,lead,Organic Search,free,2025-04-07,2025-05-11,SaaS,51-200,True
hs_c_ff2d2d0c63,usr_04203,richard.kim49@yahoo.com,Richard,Kim,Brazil,lead,Referral,free,2025-04-07,2025-04-22,E-commerce,11-50,True
hs_c_8e664b0f87,usr_04205,michael.wilson23@ventures.co,Michael,Wilson,Sweden,customer,Referral,business,2025-04-07,2025-04-25,Consulting,51-200,True
hs_c_978f69ffa9,usr_04206,mason.wang26@techcorp.com,Mason,Wang,United States,lead,Referral,free,2025-04-08,2025-04-22,Consulting,1-10,True
hs_c_0f273e89fa,usr_04208,aaron.harris49@techcorp.com,Aaron,Harris,United States,customer,Organic Search,pro,2025-04-08,2025-04-20,SaaS,11-50,True
hs_c_de7f1ed7f1,usr_04209,adam.johnson34@digital.com,Adam,Johnson,United States,customer,Organic Search,pro,2025-04-08,2025-05-10,E-commerce,51-200,False
hs_c_fd886fff17,usr_04211,liam.mitchell18@startup.ai,Liam,Mitchell,Netherlands,customer,Paid Search,business,2025-04-08,2025-06-05,Real Estate,11-50,True
hs_c_f8ec60b3b4,usr_04212,robert.wilson62@company.io,Robert,Wilson,France,customer,Direct,business,2025-04-08,2025-04-14,SaaS,1-10,False
hs_c_89765c0c22,usr_04214,charles.wang32@startup.ai,Charles,Wang,Italy,lead,Organic Search,free,2025-04-08,2025-04-11,Marketing,1-10,False
hs_c_102f85cb23,usr_04216,karen.taylor42@gmail.com,Karen,Taylor,Italy,lead,Paid Search,free,2025-04-08,2025-05-08,E-commerce,11-50,True
hs_c_bc0b21d7cf,usr_04217,mason.allen43@startup.ai,Mason,Allen,United States,lead,Paid Search,free,2025-04-08,2025-04-18,SaaS,11-50,True
hs_c_5bd734ae49,usr_04218,aiden.carter70@labs.dev,Aiden,Carter,Sweden,customer,Paid Search,business,2025-04-08,2025-04-25,Education,1-10,True
hs_c_a06debb1ac,usr_04219,abigail.thomas93@company.io,Abigail,Thomas,United States,customer,Paid Search,pro,2025-04-08,2025-05-17,Real Estate,1-10,False
hs_c_6b80fa7097,usr_04221,elijah.king27@ventures.co,Elijah,King,Netherlands,lead,Referral,free,2025-04-08,2025-06-06,Real Estate,51-200,True
hs_c_30d82edcc9,usr_04222,aiden.patel21@labs.dev,Aiden,Patel,Singapore,lead,Direct,free,2025-04-09,2025-04-22,Legal,11-50,False
hs_c_ab3d822700,usr_04224,grace.nelson15@digital.com,Grace,Nelson,United States,lead,Paid Social,free,2025-04-09,2025-05-11,Media,51-200,False
hs_c_bed203912f,usr_04225,oliver.adams15@techcorp.com,Oliver,Adams,United States,customer,Paid Social,pro,2025-04-09,2025-04-20,Education,1-10,True
hs_c_e5f0933349,usr_04226,jessica.jackson72@works.io,Jessica,Jackson,United States,customer,Paid Social,business,2025-04-09,2025-05-05,Legal,1-10,True
hs_c_b5b96f46eb,usr_04228,jackson.kumar88@startup.ai,Jackson,Kumar,United States,customer,Paid Search,pro,2025-04-09,2025-05-11,Marketing,1-10,False
hs_c_16e803cedc,usr_04229,james.taylor11@gmail.com,James,Taylor,United States,lead,Paid Search,free,2025-04-09,2025-06-05,Media,11-50,True
hs_c_e106ac7521,usr_04230,charles.green51@outlook.com,Charles,Green,United States,customer,Paid Search,pro,2025-04-10,2025-05-11,Finance,51-200,True
hs_c_4420d5a6b3,usr_04233,kevin.kim22@techcorp.com,Kevin,Kim,France,customer,Paid Search,business,2025-04-10,2025-05-14,SaaS,1-10,True
hs_c_39ffd71d21,usr_04234,victoria.adams69@labs.dev,Victoria,Adams,United States,lead,Organic Search,free,2025-04-11,2025-04-25,Healthcare,11-50,False
hs_c_8824ccd4aa,usr_04235,eric.wang2@company.io,Eric,Wang,United States,customer,Organic Search,pro,2025-04-11,2025-05-30,Real Estate,11-50,False
hs_c_761acc7c74,usr_04239,jennifer.moore91@works.io,Jennifer,Moore,France,lead,Paid Social,free,2025-04-11,2025-04-15,Marketing,51-200,True
hs_c_88f9298926,usr_04240,ryan.roberts47@outlook.com,Ryan,Roberts,United States,customer,Paid Search,pro,2025-04-11,2025-04-16,SaaS,51-200,False
hs_c_fc2b079ed6,usr_04241,linda.kim78@labs.dev,Linda,Kim,United States,lead,Referral,free,2025-04-12,2025-04-15,Media,51-200,True
hs_c_6e9c5b0671,usr_04242,james.flores10@startup.ai,James,Flores,United States,customer,Organic Search,pro,2025-04-12,2025-04-24,Real Estate,1-10,True
hs_c_ae5315d27e,usr_04243,patricia.davis93@works.io,Patricia,Davis,Germany,customer,Organic Search,pro,2025-04-12,2025-05-20,Healthcare,1-10,True
hs_c_af3395ed15,usr_04244,joseph.harris58@digital.com,Joseph,Harris,United States,customer,Paid Social,pro,2025-04-12,2025-04-26,SaaS,11-50,True
hs_c_d0d51c9f9b,usr_04245,oliver.jackson65@startup.ai,Oliver,Jackson,Sweden,lead,Referral,free,2025-04-12,2025-05-06,Consulting,51-200,False
hs_c_3352b8a54d,usr_04246,emma.wang16@startup.ai,Emma,Wang,United States,customer,Paid Search,business,2025-04-12,2025-04-23,Marketing,11-50,True
hs_c_9dc6037262,usr_04252,eric.mitchell91@ventures.co,Eric,Mitchell,United States,customer,Organic Search,pro,2025-04-13,2025-05-13,Media,11-50,True
hs_c_d5a7ca7e0c,usr_04253,david.thompson82@company.io,David,Thompson,United States,lead,Paid Social,free,2025-04-13,2025-04-16,Finance,1-10,True
hs_c_ccc5d71142,usr_04255,elijah.baker15@labs.dev,Elijah,Baker,United States,customer,Referral,pro,2025-04-13,2025-06-03,Healthcare,11-50,True
hs_c_7e935f8b72,usr_04259,ryan.johnson37@digital.com,Ryan,Johnson,United States,customer,Paid Search,pro,2025-04-14,2025-04-16,SaaS,51-200,True
hs_c_f55ac7d85c,usr_04260,robert.nelson30@labs.dev,Robert,Nelson,United States,lead,Paid Search,free,2025-04-14,2025-04-30,Media,11-50,True
hs_c_cab6496dbf,usr_04261,william.young49@ventures.co,William,Young,United States,lead,Paid Social,free,2025-04-14,2025-05-01,Consulting,1-10,True
hs_c_0f20a48b59,usr_04263,john.reyes81@techcorp.com,John,Reyes,United States,customer,Paid Social,pro,2025-04-14,2025-05-28,SaaS,1-10,True
hs_c_8105ed1f16,usr_04264,kevin.wright31@labs.dev,Kevin,Wright,United States,customer,Referral,pro,2025-04-15,2025-05-21,Marketing,51-200,True
hs_c_08d780b98d,usr_04265,ella.roberts51@yahoo.com,Ella,Roberts,United States,customer,Referral,pro,2025-04-15,2025-04-18,Finance,1-10,True
hs_c_1e37d8f06e,usr_04268,liam.flores58@techcorp.com,Liam,Flores,Spain,lead,Paid Search,free,2025-04-15,2025-04-23,Finance,1-10,False
hs_c_bc3ff24b55,usr_04269,elizabeth.kim98@company.io,Elizabeth,Kim,Spain,lead,Organic Search,free,2025-04-15,2025-05-31,Healthcare,51-200,True
hs_c_4aa30b6287,usr_04270,isabella.nelson11@labs.dev,Isabella,Nelson,Italy,lead,Paid Social,free,2025-04-15,2025-04-22,Healthcare,1-10,True
hs_c_30e3fcb645,usr_04272,madison.allen52@company.io,Madison,Allen,Spain,lead,Paid Social,free,2025-04-15,2025-06-02,Healthcare,1-10,True
hs_c_e6628a7068,usr_04273,john.jackson73@digital.com,John,Jackson,United States,customer,Paid Search,pro,2025-04-16,2025-05-27,SaaS,51-200,True
hs_c_19fcfdf98a,usr_04275,nathan.allen58@yahoo.com,Nathan,Allen,United States,customer,Paid Search,pro,2025-04-16,2025-05-16,Legal,11-50,True
hs_c_c3160ab4bb,usr_04276,joseph.king85@techcorp.com,Joseph,King,United States,lead,Paid Search,free,2025-04-16,2025-04-29,SaaS,51-200,True
hs_c_cbc586e36c,usr_04277,aaron.young16@company.io,Aaron,Young,United States,lead,Paid Search,free,2025-04-16,2025-05-23,Education,51-200,True
hs_c_306a440e57,usr_04278,lucas.reyes95@gmail.com,Lucas,Reyes,United States,lead,Paid Social,free,2025-04-16,2025-04-25,Education,11-50,True
hs_c_527b4fef42,usr_04280,oliver.johnson28@startup.ai,Oliver,Johnson,United States,lead,Referral,free,2025-04-16,2025-06-12,Real Estate,1-10,True
hs_c_3ffdbef0e2,usr_04282,jessica.singh32@company.io,Jessica,Singh,United States,customer,Referral,business,2025-04-16,2025-05-11,SaaS,11-50,True
hs_c_da9b87c804,usr_04283,thomas.wright7@company.io,Thomas,Wright,United States,customer,Referral,pro,2025-04-16,2025-05-11,Consulting,1-10,True
hs_c_4c9c7c3af8,usr_04285,ryan.kim92@company.io,Ryan,Kim,France,customer,Paid Social,pro,2025-04-17,2025-06-04,Media,1-10,False
hs_c_b7ee38308d,usr_04286,john.martin6@startup.ai,John,Martin,United States,customer,Referral,pro,2025-04-17,2025-05-07,Healthcare,1-10,True
hs_c_136283d4d3,usr_04287,patricia.wilson42@yahoo.com,Patricia,Wilson,United States,customer,Paid Search,pro,2025-04-17,2025-05-12,Marketing,1-10,True
hs_c_b43d7b6e0f,usr_04288,lucas.garcia42@startup.ai,Lucas,Garcia,United States,customer,Organic Search,pro,2025-04-17,2025-04-27,Legal,11-50,False
hs_c_b450f2b017,usr_04292,brandon.williams10@works.io,Brandon,Williams,Italy,lead,Paid Search,free,2025-04-18,2025-06-12,Real Estate,1-10,True
